,10대,20대,30대,40대,50대,60대 이상,표준편차
어서요,0.0,5.7940784518222376e-05,4.875908137890682e-05,0.0,0.0,0.0,2.7702366795724785e-05
디,0.0,5.7940784518222376e-05,0.0,0.0,4.781257470714798e-05,0.0,2.7492597716980647e-05
어야지만,0.0,0.0,4.875908137890682e-05,0.0,4.781257470714798e-05,5.338173277104575e-05,2.744241208686293e-05
은가,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,4.781257470714798e-05,5.338173277104575e-05,2.7242293500854044e-05
소,5.4999450005499945e-05,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.721585099609486e-05
는단,5.4999450005499945e-05,0.0,4.875908137890682e-05,0.0,0.0,0.0,2.686291884853242e-05
ㄹ러라,0.0,0.0,0.0,5.024620641141594e-05,0.0,5.338173277104575e-05,2.677498467790645e-05
다며,5.4999450005499945e-05,0.0,0.0,0.0,4.781257470714798e-05,0.0,2.664305937180791e-05
니라,5.4999450005499945e-05,0.0,0.0,0.0,4.781257470714798e-05,0.0,2.664305937180791e-05
ㄴ다니까,5.4999450005499945e-05,0.0,4.875908137890682e-05,0.0,4.781257470714798e-05,5.338173277104575e-05,2.6597348935367393e-05
거니와,0.0,0.0,4.875908137890682e-05,0.0,0.0,5.338173277104575e-05,2.6413127132867113e-05
ㄹ라요,0.0,0.0,4.875908137890682e-05,0.0,0.0,5.338173277104575e-05,2.6413127132867113e-05
으냐,0.0,0.0,0.0,0.0,4.781257470714798e-05,5.338173277104575e-05,2.618754302882986e-05
다고요,0.0,0.0,0.0,0.0,4.781257470714798e-05,5.338173277104575e-05,2.618754302882986e-05
니깐요,0.0,0.0,0.0,0.0,4.781257470714798e-05,5.338173277104575e-05,2.618754302882986e-05
란다,0.0,0.0,4.875908137890682e-05,5.024620641141594e-05,0.0,0.0,2.5567380678953808e-05
으려나,0.0,0.0,0.0,5.024620641141594e-05,4.781257470714798e-05,0.0,2.5330361754709118e-05
으니까요,0.0,0.0,0.0,5.024620641141594e-05,4.781257470714798e-05,0.0,2.5330361754709118e-05
ㄹ뿐더러,0.0,0.0,0.0,5.024620641141594e-05,4.781257470714798e-05,0.0,2.5330361754709118e-05
ㄹ지언정,0.0,0.0,4.875908137890682e-05,0.0,4.781257470714798e-05,0.0,2.4936490760226297e-05
을뿐더러,0.0,5.7940784518222376e-05,0.0,0.0,0.0,0.0,2.3654226227699345e-05
매,0.0,5.7940784518222376e-05,0.0,0.0,0.0,0.0,2.3654226227699345e-05
므로,0.0,5.7940784518222376e-05,0.0,0.0,0.0,0.0,2.3654226227699345e-05
듯,0.0,5.7940784518222376e-05,0.0,0.0,0.0,0.0,2.3654226227699345e-05
ㄹ지라도,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
더라면,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
라니,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
을지언정,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
ㄹ밖에,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
을래,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.245343144119805e-05
습니다만,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
ㅂ니다요,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
으라는,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
으므로,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
는군요,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
려고만,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
자고요,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
은가요,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
리라,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
랍니다,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.17930011457782e-05
는지라,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
은다는,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
던데요,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
데요,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
렴,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
라지,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
려고요,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
게만,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
여야지만,0.0,0.0,0.0,5.024620641141594e-05,0.0,0.0,2.0512927869754954e-05
ㄴ대요,0.0,0.0,4.875908137890682e-05,0.0,0.0,0.0,1.9905811617527085e-05
다느니,0.0,0.0,4.875908137890682e-05,0.0,0.0,0.0,1.9905811617527085e-05
랍시고,0.0,0.0,4.875908137890682e-05,0.0,0.0,0.0,1.9905811617527085e-05
다네,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
소요,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
ㄹ거나,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
다지만,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
아만,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
ㄴ다며,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
다나,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
ㄴ다면서,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
아선,0.0,0.0,0.0,0.0,4.781257470714798e-05,0.0,1.9519401886868898e-05
